Id,Label
8798,3
8799,7
8800,2
8801,6
8802,1
8803,3
8804,0
8805,0
8806,3
8807,7
8808,3
8809,9
8810,2
8811,6
8812,9
8813,3
8814,2
8815,0
8816,6
8817,0
8818,5
8819,0
8820,7
8821,4
8822,8
8823,1
8824,5
8825,2
8826,7
8827,8
8828,9
8829,9
8830,4
8831,0
8832,0
8833,9
8834,1
8835,9
8836,0
8837,4
8838,4
8839,3
8840,3
8841,3
8842,0
8843,4
8844,9
8845,6
8846,5
8847,5
8848,6
8849,2
8850,7
8851,1
8852,4
8853,7
8854,3
8855,5
8856,4
8857,8
8858,9
8859,1
8860,5
8861,3
8862,1
8863,0
8864,7
8865,3
8866,8
8867,9
8868,4
8869,0
8870,3
8871,0
8872,0
8873,8
8874,4
8875,1
8876,0
8877,8
8878,2
8879,0
8880,4
8881,4
8882,7
8883,0
8884,9
8885,3
8886,9
8887,2
8888,5
8889,3
8890,6
8891,0
8892,8
8893,2
8894,2
8895,3
8896,3
8897,7
8898,9
8899,5
8900,9
8901,5
8902,8
8903,6
8904,7
8905,6
8906,5
8907,0
8908,0
8909,3
8910,3
8911,8
8912,4
8913,5
8914,1
8915,2
8916,2
8917,5
8918,5
8919,6
8920,8
8921,4
8922,8
8923,9
8924,0
8925,1
8926,3
8927,2
8928,5
8929,4
8930,3
8931,7
8932,0
8933,1
8934,5
8935,0
8936,7
8937,5
8938,7
8939,9
8940,7
8941,1
8942,4
8943,7
8944,0
8945,6
8946,5
8947,7
8948,0
8949,5
8950,0
8951,8
8952,2
8953,7
8954,7
8955,4
8956,2
8957,3
8958,3
8959,3
8960,9
8961,3
8962,8
8963,9
8964,8
8965,7
8966,3
8967,3
8968,4
8969,0
8970,0
8971,0
8972,1
8973,8
8974,1
8975,3
8976,6
8977,4
8978,7
8979,6
8980,7
8981,3
8982,6
8983,2
8984,0
8985,5
8986,5
8987,1
8988,0
8989,2
8990,7
8991,6
8992,0
8993,3
8994,4
8995,4
8996,4
8997,5
8998,4
8999,2
9000,8
9001,5
9002,6
9003,8
9004,3
9005,0
9006,0
9007,8
9008,6
9009,5
9010,0
9011,7
9012,1
9013,7
9014,4
9015,0
9016,7
9017,1
9018,0
9019,2
9020,8
9021,3
9022,3
9023,4
9024,8
9025,5
9026,7
9027,9
9028,6
9029,0
9030,6
9031,0
9032,2
9033,2
9034,2
9035,7
9036,8
9037,2
9038,2
9039,8
9040,1
9041,0
9042,1
9043,7
9044,4
9045,4
9046,0
9047,3
9048,6
9049,0
9050,9
9051,5
9052,9
9053,7
9054,5
9055,5
9056,7
9057,5
9058,0
9059,9
9060,0
9061,2
9062,8
9063,4
9064,4
9065,8
9066,2
9067,6
9068,2
9069,9
9070,6
9071,0
9072,0
9073,6
9074,2
9075,7
9076,2
9077,0
9078,7
9079,2
9080,1
9081,6
9082,4
9083,3
9084,8
9085,8
9086,3
9087,9
9088,4
9089,0
9090,7
9091,6
9092,6
9093,0
9094,3
9095,8
9096,1
9097,9
9098,5
9099,4
9100,9
9101,0
9102,7
9103,3
9104,7
9105,1
9106,4
9107,7
9108,4
9109,2
9110,0
9111,6
9112,7
9113,4
9114,0
9115,5
9116,5
9117,0
9118,0
9119,0
9120,2
9121,6
9122,5
9123,7
9124,5
9125,5
9126,5
9127,5
9128,1
9129,0
9130,2
9131,4
9132,3
9133,0
9134,3
9135,5
9136,5
9137,3
9138,8
9139,0
9140,5
9141,3
9142,5
9143,5
9144,6
9145,0
9146,7
9147,5
9148,5
9149,3
9150,2
9151,9
9152,2
9153,3
9154,0
9155,2
9156,3
9157,3
9158,3
9159,7
9160,7
9161,8
9162,2
9163,0
9164,0
9165,0
9166,3
9167,3
9168,7
9169,5
9170,4
9171,0
9172,4
9173,5
9174,7
9175,3
9176,9
9177,7
9178,1
9179,5
9180,5
9181,6
9182,5
9183,7
9184,7
9185,3
9186,2
9187,1
9188,4
9189,5
9190,2
9191,0
9192,5
9193,7
9194,0
9195,1
9196,4
9197,1
9198,0
9199,6
9200,5
9201,1
9202,9
9203,6
9204,3
9205,0
9206,5
9207,2
9208,5
9209,0
9210,0
9211,3
9212,0
9213,1
9214,0
9215,5
9216,8
9217,6
9218,7
9219,6
9220,2
9221,4
9222,8
9223,3
9224,7
9225,2
9226,6
9227,0
9228,7
9229,0
9230,7
9231,0
9232,4
9233,9
9234,9
9235,8
9236,2
9237,0
9238,3
9239,2
9240,7
9241,7
9242,3
9243,6
9244,6
9245,3
9246,3
9247,3
9248,5
9249,6
9250,3
9251,0
9252,2
9253,0
9254,5
9255,5
9256,1
9257,4
9258,1
9259,9
9260,3
9261,3
9262,9
9263,1
9264,7
9265,2
9266,5
9267,5
9268,6
9269,7
9270,9
9271,2
9272,0
9273,2
9274,8
9275,4
9276,5
9277,6
9278,5
9279,9
9280,2
9281,5
9282,1
9283,5
9284,3
9285,1
9286,7
9287,5
9288,7
9289,2
9290,8
9291,5
9292,0
9293,0
9294,4
9295,3
9296,3
9297,6
9298,8
9299,5
9300,1
9301,8
9302,1
9303,2
9304,9
9305,1
9306,5
9307,1
9308,1
9309,2
9310,9
9311,1
9312,0
9313,3
9314,9
9315,0
9316,7
9317,5
9318,4
9319,0
9320,3
9321,2
9322,0
9323,7
9324,0
9325,5
9326,5
9327,9
9328,4
9329,0
9330,0
9331,7
9332,4
9333,9
9334,6
9335,7
9336,3
9337,2
9338,0
9339,5
9340,7
9341,1
9342,6
9343,8
9344,6
9345,7
9346,0
9347,1
9348,2
9349,4
9350,6
9351,5
9352,5
9353,9
9354,5
9355,1
9356,0
9357,4
9358,0
9359,5
9360,9
9361,0
9362,3
9363,7
9364,0
9365,6
9366,7
9367,3
9368,0
9369,5
9370,8
9371,5
9372,3
9373,8
9374,5
9375,5
9376,3
9377,4
9378,6
9379,9
9380,3
9381,4
9382,3
9383,4
9384,4
9385,6
9386,8
9387,2
9388,9
9389,7
9390,3
9391,8
9392,0
9393,2
9394,6
9395,6
9396,1
9397,7
9398,7
9399,5
9400,5
9401,6
9402,7
9403,8
9404,4
9405,6
9406,7
9407,1
9408,6
9409,9
9410,4
9411,3
9412,7
9413,0
9414,3
9415,2
9416,6
9417,5
9418,5
9419,6
9420,7
9421,7
9422,7
9423,0
9424,5
9425,6
9426,9
9427,9
9428,5
9429,5
9430,4
9431,0
9432,0
9433,0
9434,5
9435,3
9436,5
9437,6
9438,7
9439,5
9440,7
9441,7
9442,5
9443,6
9444,1
9445,0
9446,4
9447,0
9448,3
9449,7
9450,0
9451,4
9452,3
9453,7
9454,3
9455,0
9456,4
9457,5
9458,8
9459,5
9460,4
9461,0
9462,2
9463,7
9464,5
9465,6
9466,4
9467,3
9468,4
9469,8
9470,1
9471,5
9472,0
9473,7
9474,5
9475,9
9476,0
9477,9
9478,2
9479,5
9480,9
9481,0
9482,4
9483,5
9484,1
9485,0
9486,3
9487,3
9488,1
9489,9
9490,5
9491,1
9492,0
9493,2
9494,7
9495,8
9496,0
9497,9
9498,0
9499,2
9500,4
9501,7
9502,0
9503,4
9504,4
9505,0
9506,0
9507,4
9508,4
9509,8
9510,7
9511,5
9512,5
9513,5
9514,0
9515,3
9516,5
9517,1
9518,3
9519,3
9520,5
9521,3
9522,3
9523,5
9524,2
9525,3
9526,5
9527,3
9528,6
9529,3
9530,0
9531,3
9532,5
9533,7
9534,1
9535,6
9536,2
9537,9
9538,4
9539,5
9540,4
9541,0
9542,0
9543,7
9544,9
9545,5
9546,3
9547,0
9548,8
9549,2
9550,0
9551,3
9552,0
9553,0
9554,9
9555,1
9556,3
9557,7
9558,8
9559,7
9560,1
9561,2
9562,5
9563,2
9564,7
9565,5
9566,4
9567,9
9568,7
9569,7
9570,0
9571,9
9572,0
9573,2
9574,5
9575,0
9576,0
9577,4
9578,2
9579,0
9580,9
9581,5
9582,3
9583,7
9584,3
9585,5
9586,1
9587,4
9588,1
9589,4
9590,3
9591,8
9592,7
9593,0
9594,5
9595,4
9596,1
9597,3
9598,2
9599,5
9600,0
9601,2
9602,8
9603,1
9604,5
9605,2
9606,3
9607,6
9608,6
9609,0
9610,0
9611,5
9612,1
9613,7
9614,4
9615,5
9616,5
9617,0
9618,3
9619,6
9620,2
9621,5
9622,8
9623,3
9624,1
9625,2
9626,6
9627,2
9628,2
9629,3
9630,4
9631,1
9632,0
9633,2
9634,0
9635,2
9636,6
9637,6
9638,1
9639,7
9640,1
9641,8
9642,7
9643,5
9644,6
9645,8
9646,6
9647,7
9648,6
9649,0
9650,4
9651,2
9652,3
9653,4
9654,0
9655,2
9656,0
9657,8
9658,0
9659,4
9660,3
9661,7
9662,5
9663,3
9664,6
9665,3
9666,6
9667,7
9668,7
9669,0
9670,2
9671,8
9672,0
9673,2
9674,7
9675,3
9676,0
9677,7
9678,8
9679,0
9680,8
9681,2
9682,3
9683,1
9684,2
9685,6
9686,9
9687,1
9688,6
9689,4
9690,9
9691,2
9692,4
9693,3
9694,0
9695,3
9696,6
9697,1
9698,4
9699,6
9700,1
9701,4
9702,3
9703,3
9704,3
9705,6
9706,0
9707,7
9708,3
9709,8
9710,0
9711,6
9712,5
9713,0
9714,0
9715,4
9716,6
9717,3
9718,5
9719,7
9720,1
9721,6
9722,7
9723,1
9724,7
9725,3
9726,3
9727,1
9728,2
9729,1
9730,5
9731,3
9732,4
9733,3
9734,0
9735,3
9736,4
9737,4
9738,1
9739,7
9740,8
9741,2
9742,7
9743,1
9744,3
9745,9
9746,5
9747,6
9748,9
9749,7
9750,5
9751,3
9752,4
9753,8
9754,0
9755,8
9756,0
9757,4
9758,6
9759,9
9760,5
9761,9
9762,0
9763,3
9764,4
9765,3
9766,6
9767,0
9768,3
9769,6
9770,0
9771,1
9772,5
9773,8
9774,4
9775,2
9776,9
9777,6
9778,5
9779,2
9780,7
9781,4
9782,2
9783,2
9784,5
9785,6
9786,6
9787,6
9788,6
9789,5
9790,7
9791,5
9792,2
9793,8
9794,2
9795,3
9796,0
9797,0
9798,1
9799,8
9800,4
9801,7
9802,4
9803,2
9804,1
9805,1
9806,0
9807,5
9808,0
9809,5
9810,4
9811,3
9812,9
9813,2
9814,4
9815,2
9816,4
9817,6
9818,8
9819,4
9820,8
9821,8
9822,0
9823,2
9824,4
9825,0
9826,5
9827,5
9828,1
9829,7
9830,2
9831,7
9832,7
9833,0
9834,3
9835,0
9836,6
9837,9
9838,8
9839,5
9840,5
9841,0
9842,3
9843,5
9844,6
9845,5
9846,0
9847,8
9848,6
9849,1
9850,7
9851,4
9852,9
9853,8
9854,5
9855,3
9856,7
9857,4
9858,7
9859,0
9860,6
9861,0
9862,5
9863,9
9864,0
9865,7
9866,3
9867,9
9868,7
9869,0
9870,0
9871,0
9872,3
9873,0
9874,7
9875,2
9876,5
9877,1
9878,3
9879,3
9880,4
9881,3
9882,2
9883,0
9884,5
9885,8
9886,7
9887,3
9888,3
9889,9
9890,7
9891,5
9892,9
9893,9
9894,3
9895,8
9896,7
9897,7
9898,3
9899,9
9900,3
9901,0
9902,2
9903,3
9904,0
9905,0
9906,9
9907,5
9908,4
9909,0
9910,5
9911,8
9912,8
9913,2
9914,0
9915,2
9916,1
9917,2
9918,1
9919,3
9920,3
9921,4
9922,6
9923,4
9924,0
9925,4
9926,0
9927,2
9928,7
9929,3
9930,9
9931,2
9932,5
9933,0
9934,5
9935,3
9936,2
9937,0
9938,3
9939,5
9940,7
9941,5
9942,0
9943,0
9944,9
9945,1
9946,0
9947,3
9948,3
9949,3
9950,3
9951,8
9952,7
9953,1
9954,8
9955,1
9956,7
9957,5
9958,9
9959,7
9960,6
9961,0
9962,7
9963,0
9964,1
9965,4
9966,3
9967,0
9968,6
9969,2
9970,8
9971,4
9972,3
9973,2
9974,5
9975,4
9976,2
9977,3
9978,1
9979,8
9980,8
9981,9
9982,2
9983,0
9984,4
9985,9
9986,4
9987,6
9988,4
9989,3
9990,2
9991,4
9992,7
9993,4
9994,2
9995,0
9996,5
9997,5
9998,9
9999,2
10000,5
